date,code,open,high,low,close,volume,amount
2019-09-30,sh.600519,1163.0000,1169.4300,1150.0000,1150.0000,3082514,3565988675.0000
2019-10-08,sh.600519,1153.0000,1180.0000,1152.0100,1167.1000,3104527,3631091491.0000
2019-10-09,sh.600519,1166.2000,1166.2000,1135.0500,1146.8100,3578857,4105282379.0000
2019-10-10,sh.600519,1127.0000,1158.9300,1109.0200,1155.0000,4117370,4685560483.0000
2019-10-11,sh.600519,1157.0000,1175.0000,1152.2100,1174.6000,2868925,3343559812.0000
2019-10-14,sh.600519,1186.0000,1187.6600,1170.0000,1180.0000,2718751,3209362988.0000
2019-10-15,sh.600519,1180.0000,1215.6800,1177.0300,1211.0000,4003473,4806856333.0000
2019-10-16,sh.600519,1168.0000,1187.5000,1160.0000,1170.0000,5915059,6935972684.0000
2019-10-17,sh.600519,1176.0000,1186.6600,1162.5000,1183.3300,3050870,3578144114.0000
2019-10-18,sh.600519,1179.0000,1189.9900,1171.6900,1175.7900,2829161,3335011086.0000
2019-10-21,sh.600519,1171.8600,1178.9000,1163.3000,1168.5000,2527467,2955023935.0000
2019-10-22,sh.600519,1178.0000,1181.5000,1163.8900,1170.8000,1930943,2262188262.0000
2019-10-23,sh.600519,1168.0000,1178.0000,1156.1100,1158.9100,2308021,2684922174.0000
2019-10-24,sh.600519,1164.9500,1166.0000,1147.1600,1150.2700,2617844,3025245582.0000
2019-10-25,sh.600519,1153.3000,1172.5000,1143.0300,1171.3500,2599845,3015928985.0000
2019-10-28,sh.600519,1166.0100,1181.0100,1165.0000,1178.2900,2248599,2644563044.0000
2019-10-29,sh.600519,1181.1100,1199.9600,1177.7700,1193.0000,2780371,3314271728.0000
2019-10-30,sh.600519,1190.0000,1192.7000,1176.0000,1183.8000,2125475,2516524166.0000
2019-10-31,sh.600519,1196.0000,1198.0000,1176.1500,1180.0100,2590927,3068884874.0000
2019-11-01,sh.600519,1181.0000,1191.9500,1172.5000,1185.0000,2281196,2697638375.0000
2019-11-04,sh.600519,1190.0000,1209.9900,1189.0000,1199.5900,2673798,3209264033.0000
2019-11-05,sh.600519,1199.5000,1205.0000,1192.0000,1199.0000,2225472,2667596023.0000
2019-11-06,sh.600519,1197.0000,1204.0000,1188.8800,1193.0000,1973751,2362005422.0000
2019-11-07,sh.600519,1196.5100,1201.8800,1189.0000,1201.3700,1616788,1933203877.0000
2019-11-08,sh.600519,1205.0000,1215.6500,1201.5100,1205.0000,2451211,2964133776.0000
2019-11-11,sh.600519,1201.5000,1206.2000,1193.5100,1199.0000,1734246,2082060830.0000
2019-11-12,sh.600519,1204.0000,1209.6000,1198.2100,1201.6000,1915055,2303205539.0000
2019-11-13,sh.600519,1207.0000,1227.8000,1200.0000,1224.0000,3197704,3890666569.0000
2019-11-14,sh.600519,1227.0000,1240.0000,1222.0000,1230.0000,2352112,2898399700.0000
2019-11-15,sh.600519,1230.0000,1232.9100,1221.5000,1224.9000,1634072,2003665313.0000
2019-11-18,sh.600519,1225.1200,1229.4500,1218.0000,1227.2800,1803766,2204546132.0000
2019-11-19,sh.600519,1228.0000,1241.6100,1225.0200,1232.3200,2062375,2542105913.0000
2019-11-20,sh.600519,1230.0000,1239.5100,1228.0600,1233.7500,1528053,1884957278.0000
2019-11-21,sh.600519,1231.0000,1235.5100,1221.0600,1231.3000,1918739,2356277766.0000
2019-11-22,sh.600519,1223.0000,1229.0000,1185.0000,1194.0000,4705428,5677646465.0000
2019-11-25,sh.600519,1188.0500,1194.0000,1172.0600,1182.0600,3828175,4518778939.0000
2019-11-26,sh.600519,1186.6800,1198.6000,1183.0000,1185.0000,4023961,4794179893.0000
2019-11-27,sh.600519,1192.8000,1196.6200,1184.5100,1189.9500,1984881,2363839726.0000
2019-11-28,sh.600519,1194.9700,1197.5100,1169.0200,1175.8000,2884499,3405325549.0000
2019-11-29,sh.600519,1165.5000,1165.5000,1112.8900,1129.0000,8239732,9338326554.0000
2019-12-02,sh.600519,1118.2000,1140.0200,1118.2000,1133.0000,3078441,3479717421.0000
2019-12-03,sh.600519,1133.0000,1133.0000,1117.7400,1118.0000,2734093,3066695648.0000
2019-12-04,sh.600519,1140.0000,1144.6600,1118.0000,1122.3300,3528308,3980511004.0000
2019-12-05,sh.600519,1125.0000,1132.0100,1118.0000,1129.8000,2133879,2402503470.0000
2019-12-06,sh.600519,1135.9700,1170.0000,1130.1000,1170.0000,3950626,4565643688.0000
2019-12-09,sh.600519,1175.0000,1176.0000,1156.1000,1158.7000,2182412,2543532527.0000
2019-12-10,sh.600519,1159.6000,1165.0000,1151.0000,1164.4000,1508658,1749356289.0000
2019-12-11,sh.600519,1168.0000,1170.7500,1155.5500,1158.9800,1456799,1689987674.0000
2019-12-12,sh.600519,1156.0000,1159.9400,1130.0800,1137.0000,2940916,3362699683.0000
2019-12-13,sh.600519,1146.0000,1165.0000,1146.0000,1163.0000,3000059,3473927971.0000
2019-12-16,sh.600519,1163.0000,1163.0000,1137.9400,1147.9200,3093642,3554133640.0000
2019-12-17,sh.600519,1149.7000,1173.6000,1143.0300,1169.9800,4261696,4937041950.0000
2019-12-18,sh.600519,1174.0000,1175.2000,1164.0000,1168.0000,1964009,2295963803.0000
2019-12-19,sh.600519,1163.0000,1163.0000,1152.0000,1157.4000,1955230,2262598597.0000
2019-12-20,sh.600519,1162.1800,1162.1800,1141.5000,1146.3000,2356384,2703612358.0000
2019-12-23,sh.600519,1139.0000,1162.5000,1136.0000,1149.3000,2591918,2981937538.0000
2019-12-24,sh.600519,1153.0000,1155.0000,1145.0000,1148.0000,1182310,1358536199.0000
2019-12-25,sh.600519,1143.0000,1143.0000,1130.0100,1133.7000,2430597,2755735164.0000
2019-12-26,sh.600519,1132.0000,1141.9800,1119.9900,1135.1000,2287727,2585996501.0000
2019-12-27,sh.600519,1150.0000,1172.0000,1150.0000,1163.0000,4706628,5486452901.0000
2019-12-30,sh.600519,1170.2000,1195.5000,1170.2000,1185.8000,4076066,4827682057.0000
2019-12-31,sh.600519,1183.0000,1188.0000,1176.5100,1183.0000,2258881,2666705100.0000
2020-01-02,sh.600519,1128.0000,1145.0600,1116.0000,1130.0000,14809916,16696837095.0000
2020-01-03,sh.600519,1117.0000,1117.0000,1076.9000,1078.5600,13031878,14266380596.0000
2020-01-06,sh.600519,1070.8600,1092.9000,1067.3000,1077.9900,6341478,6853917601.0000
2020-01-07,sh.600519,1077.5000,1099.0000,1076.4000,1094.5300,4785359,5220697068.0000
2020-01-08,sh.600519,1085.0500,1095.5000,1082.5800,1088.1400,2500825,2720371915.0000
2020-01-09,sh.600519,1094.0000,1105.3900,1090.0000,1102.7000,3740587,4110949814.0000
2020-01-10,sh.600519,1109.0000,1115.9900,1102.5000,1112.5000,3597587,3993457118.0000
2020-01-13,sh.600519,1112.5000,1129.2000,1112.0000,1124.2700,3851575,4325687959.0000
2020-01-14,sh.600519,1124.2000,1124.8900,1103.0000,1107.4000,3514465,3916300790.0000
2020-01-15,sh.600519,1109.0100,1121.6000,1105.0000,1112.1300,2602911,2895603674.0000
2020-01-16,sh.600519,1118.8700,1118.8700,1102.5800,1107.0000,2319165,2571593141.0000
2020-01-17,sh.600519,1110.0000,1112.7800,1101.0100,1107.5000,2347275,2599645144.0000
2020-01-20,sh.600519,1111.8600,1111.8600,1082.0000,1091.0000,3539130,3858246844.0000
2020-01-21,sh.600519,1081.0000,1087.0000,1072.3000,1075.3000,3287405,3542441308.0000
2020-01-22,sh.600519,1070.0000,1084.0000,1055.3800,1075.5100,3620004,3875275065.0000
2020-01-23,sh.600519,1076.0000,1076.0000,1037.0000,1052.8000,5346843,5638945742.0000
2020-02-03,sh.600519,985.0000,1010.6800,980.0000,1003.9200,12344288,12314991759.0000
2020-02-04,sh.600519,1015.0000,1057.0000,1011.0100,1038.0100,6262418,6490469043.0000
2020-02-05,sh.600519,1050.0000,1054.0000,1033.0300,1049.9900,4741824,4956355235.0000
2020-02-06,sh.600519,1059.4300,1075.0000,1052.0200,1071.0000,4717121,5011246407.0000
2020-02-07,sh.600519,1070.0100,1077.0000,1061.0200,1076.0000,3127871,3348894576.0000
2020-02-10,sh.600519,1062.0000,1074.6000,1057.2000,1066.4900,3053342,3251908506.0000
2020-02-11,sh.600519,1063.0000,1099.6800,1062.8000,1098.0000,4791793,5222918915.0000
2020-02-12,sh.600519,1089.0000,1098.7900,1085.8800,1097.2700,2812543,3072293973.0000
2020-02-13,sh.600519,1098.0000,1113.8900,1088.0100,1091.0000,3035736,3335277425.0000
2020-02-14,sh.600519,1090.4500,1093.5100,1083.1100,1088.0000,2328760,2534568401.0000
2020-02-17,sh.600519,1082.5000,1096.1900,1082.4000,1093.8200,2702822,2946182657.0000
2020-02-18,sh.600519,1090.0100,1096.8800,1083.0000,1084.0000,2666496,2897729692.0000
2020-02-19,sh.600519,1085.0000,1101.5000,1078.0000,1096.5000,3705147,4052365602.0000
2020-02-20,sh.600519,1096.7000,1124.0000,1095.4100,1118.0000,4680262,5220660940.0000
2020-02-21,sh.600519,1111.4600,1123.5400,1110.0100,1112.8800,2894008,3225337160.0000
2020-02-24,sh.600519,1105.5000,1110.0000,1085.5000,1087.1800,3865036,4221857466.0000
2020-02-25,sh.600519,1078.0000,1082.0900,1067.8800,1074.8100,3838562,4127432130.0000
2020-02-26,sh.600519,1062.0000,1084.0000,1055.0000,1073.7000,4356097,4663278433.0000
2020-02-27,sh.600519,1076.0000,1094.9900,1076.0000,1087.3900,3449829,3758783810.0000
2020-02-28,sh.600519,1070.3000,1082.0000,1049.9700,1057.0000,4994657,5307929213.0000
2020-03-02,sh.600519,1050.1100,1096.5500,1050.0100,1086.0100,4766304,5154329159.0000
2020-03-03,sh.600519,1098.0000,1118.8800,1098.0000,1113.0000,5025015,5585227657.0000
2020-03-04,sh.600519,1125.0000,1139.0000,1116.2400,1128.9200,5379299,6080149243.0000
2020-03-05,sh.600519,1136.3100,1174.9900,1130.5600,1171.0000,6242645,7210485104.0000
2020-03-06,sh.600519,1163.0000,1176.0000,1151.9800,1155.5000,3064100,3553622358.0000
2020-03-09,sh.600519,1135.0000,1135.0000,1111.3100,1114.0100,4340409,4865288500.0000
2020-03-10,sh.600519,1113.0000,1168.0000,1113.0000,1156.0000,5806293,6635936156.0000
2020-03-11,sh.600519,1155.5000,1169.5800,1141.0000,1158.5200,3554757,4124607952.0000
2020-03-12,sh.600519,1141.2200,1153.0000,1125.1000,1138.5000,3663063,4172606105.0000
2020-03-13,sh.600519,1090.0000,1128.9800,1080.0000,1112.0300,7588531,8348496480.0000
2020-03-16,sh.600519,1103.9800,1107.9500,1062.0000,1067.0000,5123254,5548946745.0000
2020-03-17,sh.600519,1055.0000,1078.0000,1011.1200,1045.1000,7935912,8277472787.0000
2020-03-18,sh.600519,1040.0000,1060.0000,1007.9900,1007.9900,7345988,7582762547.0000
2020-03-19,sh.600519,993.9900,1015.0000,960.1000,996.0000,10226507,10075880470.0000
2020-03-20,sh.600519,1011.0000,1043.0000,1011.0000,1035.2800,6013919,6169094444.0000
2020-03-23,sh.600519,1000.0000,1035.2800,991.5200,1019.0000,4847210,4918121944.0000
2020-03-24,sh.600519,1043.0000,1058.8800,1035.0000,1056.0000,4665096,4900364144.0000
2020-03-25,sh.600519,1087.9800,1091.3600,1074.2000,1080.1000,3704866,4015061222.0000
2020-03-26,sh.600519,1073.3300,1091.2000,1062.0000,1064.9200,3004856,3231754298.0000
2020-03-27,sh.600519,1085.0000,1092.0000,1075.0100,1075.5000,3626112,3931759353.0000
2020-03-30,sh.600519,1060.2500,1077.0000,1057.0000,1072.0000,3068741,3279823025.0000
2020-03-31,sh.600519,1082.0000,1115.0000,1081.8000,1111.0000,4798437,5293170703.0000
2020-04-01,sh.600519,1117.0000,1129.0000,1103.0000,1103.0000,3320535,3700184247.0000
2020-04-02,sh.600519,1104.0000,1145.0000,1103.8800,1145.0000,4520561,5095167594.0000
2020-04-03,sh.600519,1139.0300,1147.9600,1131.9800,1139.7900,2761761,3148421866.0000
2020-04-07,sh.600519,1161.9500,1166.5000,1148.8900,1159.9500,4348800,5041525481.0000
2020-04-08,sh.600519,1152.0000,1166.3100,1152.0000,1159.7600,2422442,2809422100.0000
2020-04-09,sh.600519,1166.0000,1169.0000,1147.9600,1158.5000,2281697,2640230492.0000
2020-04-10,sh.600519,1157.8800,1181.5000,1153.5000,1165.0000,2780434,3252600672.0000
2020-04-13,sh.600519,1165.0000,1169.9800,1148.5000,1162.3000,1598147,1854563731.0000
2020-04-14,sh.600519,1176.0000,1191.5500,1166.0000,1185.1000,3679955,4340858665.0000
2020-04-15,sh.600519,1192.0000,1203.9900,1187.1000,1189.6000,2933229,3501318260.0000
2020-04-16,sh.600519,1192.9700,1197.1000,1184.1000,1197.1000,2172774,2588431844.0000
2020-04-17,sh.600519,1210.0000,1234.5600,1205.0100,1226.0000,3824569,4676618151.0000
2020-04-20,sh.600519,1221.0000,1231.5000,1216.8000,1227.3000,2423864,2963483323.0000
2020-04-21,sh.600519,1221.0200,1223.9900,1193.0000,1200.0000,2922422,3517018487.0000
2020-04-22,sh.600519,1206.0000,1249.5000,1202.2200,1244.5000,4403473,5430377598.0000
2020-04-23,sh.600519,1250.0000,1265.6800,1247.7700,1252.2600,2689851,3377042463.0000
2020-04-24,sh.600519,1248.0000,1259.8900,1235.1800,1250.5600,1912240,2390444036.0000
2020-04-27,sh.600519,1257.0000,1278.1700,1250.9600,1276.0000,2590391,3284513346.0000
2020-04-28,sh.600519,1285.3100,1299.9400,1271.8800,1279.1300,3466190,4458549425.0000
2020-04-29,sh.600519,1277.8000,1288.1000,1258.0000,1274.9000,2344406,2976724957.0000
2020-04-30,sh.600519,1271.0000,1285.0100,1258.8800,1265.7000,2466087,3134408881.0000
2020-05-06,sh.600519,1251.0000,1300.0000,1250.0000,1300.0000,3583481,4598589768.0000
2020-05-07,sh.600519,1299.4000,1314.9900,1293.0000,1312.0000,2793474,3647628296.0000
2020-05-08,sh.600519,1317.0000,1338.0000,1308.5100,1314.6100,2907868,3839218026.0000
2020-05-11,sh.600519,1320.0000,1335.0000,1313.6700,1323.0100,2367119,3135990964.0000
2020-05-12,sh.600519,1318.0000,1334.9900,1316.0000,1333.0000,1972181,2621824685.0000
2020-05-13,sh.600519,1333.0000,1337.9900,1322.8800,1335.9500,2201431,2931464950.0000
2020-05-14,sh.600519,1330.0000,1334.8800,1325.1100,1326.5900,1857492,2467976357.0000
2020-05-15,sh.600519,1329.0000,1333.5000,1301.8800,1313.0000,2639808,3469736812.0000
2020-05-18,sh.600519,1306.0000,1351.5000,1305.1300,1346.2100,3436211,4587989708.0000
2020-05-19,sh.600519,1364.0000,1364.0000,1338.0000,1346.1100,2478746,3342210487.0000
2020-05-20,sh.600519,1346.1100,1359.1800,1336.8100,1351.0000,2118340,2859455106.0000
2020-05-21,sh.600519,1355.0000,1371.9600,1352.8600,1366.1000,2305158,3147105462.0000
2020-05-22,sh.600519,1366.0000,1366.1000,1322.8800,1328.2000,3442746,4608696074.0000
2020-05-25,sh.600519,1330.0000,1366.5800,1321.0000,1362.9000,3156100,4260387678.0000
2020-05-26,sh.600519,1369.8800,1369.9500,1355.0000,1358.0000,2247019,3056188321.0000
2020-05-27,sh.600519,1359.0000,1360.0000,1333.0000,1338.0000,2677741,3596654307.0000
2020-05-28,sh.600519,1337.9700,1346.9400,1321.1300,1344.0000,2648591,3536546893.0000
2020-05-29,sh.600519,1332.1000,1369.9800,1332.1000,1366.6000,3044435,4144247222.0000
2020-06-01,sh.600519,1381.0000,1420.1000,1381.0000,1419.5000,3547976,4986178912.0000
2020-06-02,sh.600519,1416.0100,1427.9000,1406.6600,1410.7100,2596010,3679210598.0000
2020-06-03,sh.600519,1415.0000,1417.5000,1395.7700,1399.3000,2355736,3308382799.0000
2020-06-04,sh.600519,1396.0000,1411.0000,1396.0000,1407.9900,1803741,2534459742.0000
2020-06-05,sh.600519,1405.2500,1428.8800,1401.0800,1425.0000,1834706,2597524609.0000
2020-06-08,sh.600519,1425.0000,1435.0000,1402.0100,1406.1000,2930045,4145298455.0000
2020-06-09,sh.600519,1408.0000,1425.0000,1400.6800,1416.5500,2261191,3199849660.0000
2020-06-10,sh.600519,1425.0000,1433.3300,1417.0000,1423.6600,2270074,3234843851.0000
2020-06-11,sh.600519,1411.0100,1417.9900,1396.9900,1400.4600,3071171,4314846228.0000
2020-06-12,sh.600519,1387.1700,1416.3700,1383.3100,1416.3700,2842742,3992323389.0000
2020-06-15,sh.600519,1402.0000,1411.6000,1381.0000,1383.0000,3461541,4819512189.0000
2020-06-16,sh.600519,1398.5000,1414.0000,1393.1300,1403.8800,2920664,4099718932.0000
2020-06-17,sh.600519,1411.8600,1411.9000,1395.0200,1405.0000,1945307,2730097120.0000
2020-06-18,sh.600519,1404.9000,1413.2000,1400.1000,1413.0000,2101041,2956800081.0000
2020-06-19,sh.600519,1420.0000,1445.2000,1415.1000,1439.8400,3895833,5603232657.0000
2020-06-22,sh.600519,1435.1000,1443.8900,1433.2000,1439.0000,2324700,3343536637.0000
2020-06-23,sh.600519,1435.0000,1482.0000,1433.5200,1474.5000,3393426,4963194685.0000
2020-06-24,sh.600519,1463.6000,1465.7100,1445.0000,1460.0100,2513899,3663537115.0000
2020-06-29,sh.600519,1448.0000,1466.0000,1437.0100,1463.1700,2808061,4064048236.0000
2020-06-30,sh.600519,1463.1200,1468.9800,1455.1200,1462.8800,2244614,3281641199.0000
2020-07-01,sh.600519,1468.0000,1506.1000,1464.0200,1494.2700,3868249,5759640251.0000
